spell,event,censor2,censor3,censor4,ui,reprate,logwage,tenure,disrate,slack,abolpos,explose,stateur,houshead,married,female,child,ychild,nonwhite,age,schlt12,schgt12,smsa,bluecoll,mining,constr,transp,trade,fire,services,pubadmin,year85,year87,year89,midatl,encen,wncen,southatl,escen,wscen,mountain,pacific
3,1,0,0,0,1,0.396,6.2672,4,0.054,0,0,1,3.2,0,1,1,0,0,0,50,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,1,0,0,0,1,0.5,6.03309,23,0.068,0,0,1,3.2,1,1,0,0,0,0,42,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,0,0,0,1,1,0.352,6.38351,1,0.048,0,1,0,3.2,1,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0.5,5.75257,1,0.09,0,0,0,3.2,1,0,1,0,0,0,35,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14,0,1,0,0,1,0.5,5.57973,2,0.107,0,1,0,3.2,0,1,1,0,0,0,59,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0,0,0,1,1,0.5,5.64897,0,0.1,1,0,1,3.2,1,0,1,1,0,0,32,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4,0,0,0,1,1,0.5,5.56068,0,0.109,1,0,0,3.2,1,0,1,0,0,0,24,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5,0,0,1,0,0,0.5,5.24175,0,0.15,0,0,1,3.2,0,1,1,1,1,0,22,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,0,0,1,0,1,0.156,6.36819,7,0.031,0,0,0,6.4,1,1,0,0,0,0,56,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5,0,0,1,0,0,0.143,6.45677,6,0.029,1,0,1,6.4,1,0,1,0,0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,0.48,5.24175,0,0.096,1,0,0,6.4,0,1,1,0,0,0,28,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
6,0,0,0,1,0,0.384,5.46806,0,0.077,1,0,0,6.4,0,0,0,0,0,0,23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,0,0,1,0,1,0.343,5.57973,0,0.069,1,0,0,6.4,1,1,0,0,0,0,51,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11,0,1,0,0,1,0.192,6.16121,7,0.038,1,0,1,6.4,1,1,0,1,1,0,44,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3,0,0,0,1,0,0.384,5.46806,0,0.077,0,0,0,6.4,0,0,0,1,0,0,20,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11,0,0,1,0,0,0.393,5.44242,5,0.079,1,0,0,6.4,1,0,1,1,1,1,27,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2,1,0,0,0,0,0.274,5.80513,1,0.055,0,1,0,6.4,0,0,0,0,0,0,22,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,0,0,1,0,0,0.4,5.42495,0,0.08,0,0,1,6.4,1,0,0,0,0,0,21,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,0,0,0,0,0.343,5.57973,0,0.069,0,0,1,6.4,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5,1,0,0,0,0,0.343,5.57973,1,0.069,1,0,0,6.4,0,0,1,0,0,0,28,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13,0,0,1,0,1,0.32,5.64897,3,0.064,1,0,1,6.4,1,1,0,0,0,0,26,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4,0,0,1,0,1,0.274,5.80513,12,0.055,0,0,0,6.4,1,1,0,1,0,1,35,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10,0,0,0,1,0,0.559,4.95583,1,0.112,1,0,0,6.4,1,0,1,0,0,1,48,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,0,0,1,0,1,0.16,6.34212,0,0.032,1,0,1,6.4,1,1,0,0,0,0,27,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8,1,0,0,0,1,0.414,5.80513,3,0.023,1,0,1,5.5,1,0,0,0,0,0,24,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,1,0,0,0,1,0.414,5.80513,3,0.023,1,0,1,5.5,0,0,0,0,0,0,27,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14,0,0,0,1,0,0.52,4.84419,0,0.06,1,0,0,5.5,0,0,1,0,0,1,21,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,1,0,0,0,1,0.43,5.76519,2,0.024,0,0,1,5.5,0,0,1,0,0,0,28,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,0,0,0,1,1,0.29,6.16121,0,0.016,0,1,1,5.5,1,0,0,0,0,0,26,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5,0,0,0,1,1,0.52,5.42495,3,0.033,0,0,1,5.5,1,0,0,0,0,1,30,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2,0,0,1,0,1,0.518,5.57973,0,0.029,1,0,1,5.5,0,0,1,0,0,0,28,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
6,1,0,0,0,1,0.343,5.99396,2,0.019,1,0,0,5.5,1,0,0,0,0,1,32,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3,0,0,0,1,0,0.52,5.1358,0,0.044,1,0,1,5.5,0,0,0,1,0,1,26,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
5,0,1,0,0,1,0.52,4.81218,4,0.062,0,0,0,5.5,1,0,0,0,0,1,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,1,0,0,0,0,0.483,5.64897,1,0.027,1,0,0,5.5,0,0,1,0,0,1,23,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
17,0,0,1,0,1,0.52,5.46806,2,0.032,0,1,0,5.5,1,0,1,1,0,0,41,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5,1,0,0,0,1,0.52,4.55388,1,0.08,0,0,1,5.5,0,1,1,1,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,1,0,0,0,0,0.483,5.64897,2,0.027,1,0,1,5.5,1,1,0,1,0,0,33,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16,0,0,0,1,0,0.52,4.81218,0,0.062,1,0,1,5.5,0,0,1,0,0,1,32,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5,0,0,1,0,1,0.38,6.03309,36,0.057,0,0,1,4.2,1,1,0,0,0,0,59,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,1,0,0,0,0,0.378,6.03787,1,0.057,0,1,1,4.2,0,0,0,0,0,0,30,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2,1,0,0,0,0,0.52,5.54126,0,0.093,0,0,0,4.2,0,0,1,0,0,0,22,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5,1,0,0,0,0,0.477,5.80513,2,0.071,1,0,1,4.2,1,0,0,0,0,0,25,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2,0,0,1,0,0,0.514,5.7301,11,0.077,1,0,1,4.2,1,1,0,1,1,0,28,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
5,1,0,0,0,1,0.52,5.50126,0,0.097,1,0,1,4.2,1,0,1,1,0,0,50,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2,1,0,0,0,0,0.52,5.64897,13,0.083,0,0,1,4.2,1,1,0,1,0,1,39,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0.371,6.05444,4,0.056,0,0,1,4.2,1,1,0,1,1,0,28,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0.52,4.89035,0,0.179,1,0,1,4.2,0,1,1,1,1,0,25,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
14,0,1,0,0,1,0.445,5.87212,22,0.067,0,0,0,4.2,1,0,1,0,0,0,57,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0.52,5.11799,0,0.142,0,0,0,4.2,1,0,1,1,1,1,27,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,1,0,0,1,0.304,6.25575,18,0.045,1,0,1,4.2,1,1,0,1,0,0,40,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0.52,5.24175,1,0.125,1,0,0,4.2,1,1,0,1,0,0,29,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4,0,1,0,0,0,0.52,5.36129,0,0.111,1,0,0,4.2,1,0,0,0,0,1,27,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
8,0,1,0,0,1,0.355,6.09807,31,0.053,0,0,1,4.2,1,0,1,0,0,0,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,0,1,0,0,0,0.52,5.24175,0,0.125,0,0,1,4.2,1,0,0,0,0,0,25,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,1,0,0,0,1,0.542,5.42495,0,0.042,1,0,0,6.3,1,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0.473,5.56068,1,0.036,0,0,1,6.3,1,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0.325,5.93754,14,0.025,1,0,0,6.3,0,1,1,0,0,0,55,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,0,0,1,0,0,0.072,7.44132,0,0.006,0,0,1,6.3,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4,0,0,0,1,1,0.325,5.93754,0,0.025,1,0,1,6.3,1,0,1,0,0,0,48,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0.325,5.93754,5,0.025,0,0,1,6.3,0,1,1,1,0,0,33,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6,1,0,0,0,1,0.578,5.36129,0,0.044,0,0,0,6.3,0,0,1,0,0,0,23,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8,0,0,0,1,1,0.13,6.8533,20,0.01,0,1,1,6.3,1,1,0,0,0,0,42,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,1,0,0,0,0,0.325,5.93754,0,0.025,0,0,0,6.3,1,1,0,1,1,0,36,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0.401,5.72685,7,0.031,0,1,1,6.3,0,1,1,1,0,0,44,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5,0,0,0,1,1,0.585,5.04986,3,0.061,1,0,0,6.3,1,1,0,1,1,0,23,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9,0,0,0,1,1,0.306,5.99894,6,0.024,0,0,0,6.3,1,1,0,0,0,1,33,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,1,0,0,0,0,0.302,6.00881,5,0.023,1,0,1,6.3,1,0,0,0,0,0,28,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,0,1,0,0,0,0.585,5.30827,0,0.047,1,0,1,6.3,0,0,0,0,0,0,32,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9,0,0,1,0,1,0.289,6.05444,0,0.022,1,0,1,6.3,0,0,1,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4,0,0,1,0,1,0.52,5.46806,3,0.04,1,0,1,6.3,0,1,1,0,0,0,39,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8,0,0,0,1,1,0.236,6.25575,19,0.055,0,0,0,6.6,1,1,0,1,0,0,39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,1,0,0,0,1,0.291,6.04737,17,0.067,1,0,1,6.6,1,1,0,1,0,1,42,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,0,1,0,0,0,0.419,5.11199,0,0.171,1,0,0,6.6,1,0,0,0,0,1,25,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,0,0,0,1,1,0.419,5.34711,18,0.135,0,0,0,6.6,0,1,1,1,0,1,39,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,1,0,0,0,0,0.163,6.63068,0,0.038,0,1,0,6.6,1,0,0,0,0,0,41,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,0,0,0,1,0,0.236,6.25575,2,0.055,0,1,0,6.6,0,1,1,1,1,0,29,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0.163,6.63068,7,0.038,1,0,1,6.6,1,1,0,1,0,1,40,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,0.419,5.36129,2,0.133,0,0,0,6.6,1,1,0,1,1,0,29,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24,0,0,0,1,1,0.325,5.93754,18,0.075,0,0,1,6.6,1,1,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,1,1,0.419,5.24175,19,0.15,0,0,1,6.6,1,0,1,0,0,0,55,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7,0,1,0,0,1,0.419,5.3845,1,0.13,0,0,0,6.6,1,1,0,1,1,0,24,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,0,1,0,0,1,0.542,5.2933,13,0.167,0,0,1,4.2,0,1,1,0,0,0,45,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5,0,0,0,1,1,0.542,5.24702,0,0.174,1,0,1,4.2,1,0,1,1,0,1,30,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
15,0,0,0,1,1,0.542,5.80513,35,0.1,0,0,1,4.2,0,1,1,0,0,0,58,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0.542,5.80513,0,0.1,0,0,0,4.2,1,0,0,0,0,0,35,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11,1,0,0,0,1,0.542,5.64897,20,0.117,0,0,1,4.2,0,1,1,1,0,0,41,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9,0,0,0,1,1,0.542,5.49717,0,0.136,1,0,1,4.2,0,1,0,0,0,0,24,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9,1,0,0,0,1,0.375,6.20051,2,0.067,0,0,1,4.2,1,1,0,1,0,0,38,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,0,0,0,1,0,0.289,6.4599,0,0.052,1,0,0,4.2,1,1,0,0,0,0,50,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,0,0,0,1,1,0.542,5.46806,0,0.14,1,0,1,4.2,1,0,1,0,0,0,54,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4,0,0,0,1,1,0.279,6.49678,0,0.05,0,0,1,4.2,1,1,0,0,0,0,59,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,1,0,0,0,1,0.542,5.24175,2,0.175,1,0,0,4.2,1,0,1,0,0,0,23,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3,0,0,0,1,1,0.52,5.56068,2,0.182,0,1,1,12,0,0,0,0,0,0,35,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2,0,0,1,0,1,0.52,4.84419,2,0.26,0,0,0,12,0,1,1,1,0,0,35,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,0,0,1,0,0,0.342,6.34212,1,0.083,1,0,0,12,0,0,0,1,0,0,21,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,0,0,1,0,1,0.52,5.24175,3,0.25,0,0,0,12,0,1,0,0,0,0,23,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,0,0,0,1,1,0.41,6.16121,11,0.1,1,0,0,12,1,1,0,1,0,0,46,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,0,0,1,0,1,0.52,5.3845,4,0.217,0,0,1,12,1,0,1,1,0,1,32,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,0,0,1,0,1,0.52,5.1358,2,0.26,0,0,1,12,1,1,0,1,1,1,24,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,1,0,0,0,1,0.52,5.1358,2,0.26,0,0,0,12,0,0,1,1,1,0,23,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6,0,0,0,1,0,0.52,4.89035,0,0.26,1,0,0,12,0,0,0,0,0,1,30,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3,0,0,1,0,0,0.52,4.8752,0,0.26,1,0,0,12,1,1,0,0,0,0,22,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.52,5.8861,0,0.132,0,0,0,12,1,1,0,1,1,0,41,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,0,0,1,0,0,0.52,5.02388,3,0.26,0,0,1,12,0,1,1,1,1,1,33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,0,0,1,0,1,0.52,5.24175,5,0.25,0,0,0,12,1,0,0,0,0,1,47,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,0,0,0,1,1,0.456,6.05444,1,0.111,1,0,1,12,1,1,0,0,0,0,25,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.52,5.45104,19,0.203,0,0,1,12,1,1,0,1,0,1,42,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,0,0,1,0,0,0.427,6.1203,0,0.104,1,0,1,12,1,0,0,0,0,0,54,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,0,0,1,0,0,0.427,6.1203,0,0.104,1,0,1,12,0,0,0,0,0,0,27,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,1,0,0,0,0,0.52,5.46806,1,0.2,0,0,0,12,0,1,1,0,0,0,24,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
11,0,0,0,1,0,0.41,6.16121,0,0.1,1,0,1,12,1,0,0,0,0,0,44,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,1,0,0,0,0,0.52,5.24175,0,0.25,0,0,1,12,0,0,0,0,0,0,20,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0.273,6.03309,3,0.034,1,0,1,7.8,1,0,0,0,0,0,59,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13,0,0,0,1,1,0.5,5.42495,0,0.063,0,0,0,7.8,0,1,1,1,1,0,31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4,0,0,0,1,1,0.343,5.80513,0,0.043,1,0,1,7.8,0,1,1,0,0,0,35,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,0,1,0,0,0,0.542,5.24175,10,0.075,0,0,0,7.8,0,0,1,0,0,1,27,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2,1,0,0,0,0,0.3,5.93754,30,0.038,0,0,0,7.8,1,1,0,0,0,0,61,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27,0,0,0,1,0,0.542,4.66344,4,0.134,0,1,0,7.8,1,0,1,1,0,1,43,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
15,0,0,0,1,1,0.5,5.42495,0,0.063,0,0,0,7.8,1,1,0,1,1,1,33,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16,0,0,0,1,1,0.369,5.7301,26,0.046,0,0,1,7.8,0,1,1,1,0,0,49,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
21,0,0,0,1,0,0.4,5.64897,3,0.05,1,0,0,7.8,1,1,0,1,1,1,22,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15,0,0,0,1,0,0.385,5.7301,0,0.096,1,0,0,5.6,0,0,0,0,0,1,26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0.5,5.33754,3,0.125,0,0,0,5.6,1,1,0,1,0,1,35,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,0,0,1,0,0,0.321,5.90808,0,0.08,1,0,1,5.6,1,1,0,1,0,0,45,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0.5,5.46806,5,0.125,0,0,1,5.6,1,1,0,1,0,0,31,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5,0,0,0,1,1,0.321,5.9108,0,0.08,0,1,0,5.6,1,1,0,0,0,0,54,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,0,0,0,1,1,0.5,5.24175,4,0.125,1,0,0,5.6,1,0,1,1,0,1,34,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,0,0,1,0,0,0.5,4.84419,1,0.125,0,0,0,5.6,1,0,1,1,0,1,40,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,1,0,0,0,0,0.5,4.95583,11,0.125,0,1,1,5.6,0,1,1,0,0,1,48,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3,0,0,0,1,0,0.52,5.71373,1,0.022,1,0,1,7.4,1,1,0,1,0,0,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15,1,0,0,0,1,0.52,5.1358,1,0.039,0,0,0,7.4,1,1,0,1,0,0,42,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,1,0,0,0,1,0.394,6.16121,1,0.014,0,0,1,7.4,0,1,1,0,0,0,30,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2,0,0,0,1,0,0.281,6.49678,3,0.01,0,0,1,7.4,1,1,0,1,0,0,40,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9,0,0,0,1,1,0.394,6.16121,13,0.014,1,0,0,7.4,1,0,1,0,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,0,0,0,1,0,0.52,4.76217,0,0.056,1,0,0,7.4,0,1,1,1,1,1,23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18,1,0,0,0,0,0.52,5.80513,4,0.02,1,0,1,7.4,1,1,0,1,1,0,24,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.52,5.11199,3,0.04,1,0,1,7.4,1,1,0,1,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,1,0,0,0,1,0.52,5.36129,1,0.031,1,0,0,7.4,1,0,1,1,1,1,24,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14,0,0,0,1,1,0.461,6.00141,1,0.016,1,0,1,7.4,0,1,1,0,0,0,38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9,1,0,0,0,0,0.52,5.46806,0,0.028,0,1,1,7.4,0,1,1,1,1,0,25,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0.32,6.36819,38,0.011,0,1,1,7.4,1,1,0,0,0,1,59,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2,0,0,0,1,1,0.52,5.64897,0,0.023,1,0,0,7.4,0,1,0,1,1,0,27,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,1,0,0,0,1,0.493,5.93754,1,0.018,0,0,0,7.4,1,0,1,1,0,0,37,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
15,0,0,0,1,1,0.52,5.36129,2,0.031,1,0,0,7.4,0,1,1,0,0,0,25,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.493,5.93754,0,0.018,0,0,1,7.4,1,1,0,1,0,0,31,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
